,CUSIP,document_name,pdf_url,CREDIT
6121,6647546D,2022 Annual Comprehensive Financial Report for the year ended 06/30/2022 (33.6 MB),https://emma.msrb.org/P11654962-P11274730-P11702692.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6122,6647546D,2022 Annual Comprehensive Financial Report for the year ended 06/30/2022 (145 KB),https://emma.msrb.org/P11654962-P11274730-P11702693.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6123,6647546D,Financial Operating Filing Document1 posted 01/10/2025,https://emma.msrb.org/P21884380-P21441417-P21887621.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6124,6647546D,Financial Operating Filing Document2 posted 01/10/2025,https://emma.msrb.org/P21884380-P21441417-P21887622.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6125,6647546D,Document1  for the year ended 06/30/2024 (31.5 MB),https://emma.msrb.org/P21884380-P21441417-P21887621.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6126,6647546D,Document2  for the year ended 06/30/2024 (91 KB),https://emma.msrb.org/P21884380-P21441417-P21887622.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6127,6647546D,Document1  for the year ended 06/30/2024 (31.5 MB),https://emma.msrb.org/P21884380-P21441417-P21887621.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6128,6647546D,Document2  for the year ended 06/30/2024 (91 KB),https://emma.msrb.org/P21884380-P21441417-P21887622.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6129,6647546D,Document1 posted 01/10/2025,https://emma.msrb.org/P21884380-P21441417-P21887621.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6130,6647546D,Document2 posted 01/10/2025,https://emma.msrb.org/P21884380-P21441417-P21887622.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6131,6647546D,Document1 posted 01/10/2025Document2 posted 01/10/2025,https://emma.msrb.org/P21884380-P21441417-P21887621.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6132,6647546D,Document2 posted 01/10/2025,https://emma.msrb.org/P21884380-P21441417-P21887622.pdf,NORTHERN ARIZONA UNIVERSITY - Insured
6133,665245ZL,Official Statement - BOT Northern IL UNiversity Aux Fac Sys Rev 21 Final OS (3.3 MB),https://emma.msrb.org/P11497313-P11159942-P11574838.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6134,665245ZL,"Moodys Investors Service Rating Upgrades May 10, 2023, dated 05/10/2023 dated 05/10/2023 (168 KB)",https://emma.msrb.org/P21703451-P21310241-P21742033.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6135,665245ZL,"Moodys Investors Service Rating Upgrades Apr 28, 2022 dated 04/28/2022 (114 KB)",https://emma.msrb.org/P11597990-P11232903-P11655397.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6136,665245ZL,Revision of rating outlook dated 02/16/2022 (88 KB),https://emma.msrb.org/P11566473-P11209351-P11629208.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6137,665245ZL,Audited Financial Statements Posted 03/28/2024 for the year ended 06/30/2023 (1.1 MB),https://emma.msrb.org/P11743440-P11340360-P11775634.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6138,665245ZL,Final Audited FY2023 ACFR for the year ended 06/30/2023 (1.1 MB),https://emma.msrb.org/P11743440-P11340360-P11775634.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6139,665245ZL,FY2023 NIU Financial Audit_draft for the year ended 06/30/2023 (164 KB),https://emma.msrb.org/P11740203-P11337804-P11772801.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6140,665245ZL,FY2023 NIU Financial Audit_draft for the year ended 06/30/2023 (1010 KB),https://emma.msrb.org/P11740203-P11337804-P11772802.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6141,665245ZL,FY2022 NIU Financial Audit for the year ended 06/30/2022 (1.1 MB),https://emma.msrb.org/P21683791-P21295728-P21726160.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6142,665245ZL,FY2022 NIU Financial Audit for the year ended 06/30/2022 (173 KB),https://emma.msrb.org/P21683791-P21295728-P21726161.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6143,665245ZL,FY2021 NIU Financial Audit_final for the year ended 06/30/2021 (1.8 MB),https://emma.msrb.org/P21576947-P21217486-P21639021.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6144,665245ZL,FY2021 NIU Draft Financial Audit for the year ended 06/30/2021 (920 KB),https://emma.msrb.org/P21559232-P21204665-P21624852.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6145,665245ZL,FY2021 NIU Draft Financial Audit for the year ended 06/30/2021 (173 KB),https://emma.msrb.org/P21559232-P21204665-P21624853.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6146,665245ZL,FY2023 NIU Continuing Disclosures for the year ended 06/30/2023 Document1 (164 KB),https://emma.msrb.org/P11740203-P11337804-P11772801.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6147,665245ZL,FY2023 NIU Continuing Disclosures for the year ended 06/30/2023 Document2 (1010 KB),https://emma.msrb.org/P11740203-P11337804-P11772802.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6148,665245ZL,FY2022 NIU Continuing Disclosures for the year ended 06/30/2022 Document1 (1.1 MB),https://emma.msrb.org/P21683791-P21295728-P21726160.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6149,665245ZL,FY2022 NIU Continuing Disclosures for the year ended 06/30/2022 Document2 (173 KB),https://emma.msrb.org/P21683791-P21295728-P21726161.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6150,665245ZL,FY2021 NIU Continuing Disclosures for the year ended 06/30/2021 Document1 (920 KB),https://emma.msrb.org/P21559232-P21204665-P21624852.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6151,665245ZL,FY2021 NIU Continuing Disclosures for the year ended 06/30/2021 Document2 (173 KB),https://emma.msrb.org/P21559232-P21204665-P21624853.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6152,665245ZL,Document1  for the year ended 06/30/2023 (164 KB),https://emma.msrb.org/P11740203-P11337804-P11772801.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6153,665245ZL,Document2  for the year ended 06/30/2023 (1010 KB),https://emma.msrb.org/P11740203-P11337804-P11772802.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6154,665245ZL,Document1 posted 03/28/2024,https://emma.msrb.org/P11743440-P11340360-P11775634.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6155,665245ZL,Document2 posted 03/26/2024,https://emma.msrb.org/P11740203-P11337804-P11772801.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6156,665245ZL,Document3 posted 03/26/2024,https://emma.msrb.org/P11740203-P11337804-P11772802.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6157,665245ZL,Document1 posted 03/26/2024Document2 posted 03/26/2024,https://emma.msrb.org/P11740203-P11337804-P11772801.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6158,665245ZL,Document2 posted 03/26/2024,https://emma.msrb.org/P11740203-P11337804-P11772802.pdf,NORTHERN ILLINOIS UNIVERSITY - Insured
6159,74442PJR,Official Statement - Final OS for Nazerene University (1.2 MB),https://emma.msrb.org/ES1183069-ES924520-ES1325552.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6160,74442PJR,Audited Financial Statements and Continuing Disclosure for the year ended 06/30/2024 for the year ended 06/30/2024 Document1 (608 KB),https://emma.msrb.org/P11812347-P11389232-P11829045.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6161,74442PJR,Audited Financial Statements and Continuing Disclosure for the year ended 06/30/2024 for the year ended 06/30/2024 Document2 (201 KB),https://emma.msrb.org/P11812347-P11389232-P11829046.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6162,74442PJR,Audited Financial Statements and Continuing Disclosure for the year ended 06/30/2023 Document1 (520 KB),https://emma.msrb.org/P11708519-P11313293-P11745231.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6163,74442PJR,Audited Financial Statements and Continuing Disclosure for the year ended 06/30/2023 Document2 (201 KB),https://emma.msrb.org/P11708519-P11313293-P11745232.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6164,74442PJR,Audited Financial Statements and Continuing Disclosure for the year ended 06/30/2022 Document1 (201 KB),https://emma.msrb.org/P11637192-P11261016-P11686723.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6165,74442PJR,Audited Financial Statements and Continuing Disclosure for the year ended 06/30/2022 Document2 (561 KB),https://emma.msrb.org/P11637192-P11261016-P11686724.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6166,74442PJR,Financial Operating Filing Document1 posted 12/12/2024,https://emma.msrb.org/P11812347-P11389232-P11829045.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6167,74442PJR,Financial Operating Filing Document2 posted 12/12/2024,https://emma.msrb.org/P11812347-P11389232-P11829046.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6168,74442PJR,Document1  for the year ended 06/30/2024 (608 KB),https://emma.msrb.org/P11812347-P11389232-P11829045.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6169,74442PJR,Document2  for the year ended 06/30/2024 (201 KB),https://emma.msrb.org/P11812347-P11389232-P11829046.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6170,74442PJR,Document1 posted 12/12/2024Document2 posted 12/12/2024,https://emma.msrb.org/P11812347-P11389232-P11829045.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6171,74442PJR,Document2 posted 12/12/2024,https://emma.msrb.org/P11812347-P11389232-P11829046.pdf,NORTHWEST NAZARENE UNIVERSITY INC
6172,45203H2A,Official Statement - Final Official Statement (1.1 MB),https://emma.msrb.org/ER881202-ER688560-ER1090210.pdf,NORTHWESTERN UNIVERSITY
6173,45203H2A,Northwestern University Continuing Disclosure Annual Report FY24 dated 02/26/2025 (255 KB),https://emma.msrb.org/P21902825-P21455234-P21903595.pdf,NORTHWESTERN UNIVERSITY
6174,45203H2A,NW University Self-Liquidity 12.31.24 dated 12/31/2024 (84 KB),https://emma.msrb.org/P11820930-P11395582-P11836210.pdf,NORTHWESTERN UNIVERSITY
6175,45203H2A,Northwestern University Self-Liquidity dated 09/30/2024 (82 KB),https://emma.msrb.org/P21855450-P21420484-P21864013.pdf,NORTHWESTERN UNIVERSITY
6176,45203H2A,Northwestern University Self-Liquidity 6/30/24 dated 06/30/2024 (101 KB),https://emma.msrb.org/P21830840-P21403212-P21845113.pdf,NORTHWESTERN UNIVERSITY
6177,45203H2A,Northwestern University Self-Liquidity 3.31.24 dated 03/31/2024 (84 KB),https://emma.msrb.org/P21802628-P21383388-P21823394.pdf,NORTHWESTERN UNIVERSITY
6178,45203H2A,NU Continuing Disclosure Annual Report FY23 dated 02/27/2024 (290 KB),https://emma.msrb.org/P21782736-P21368607-P21807107.pdf,NORTHWESTERN UNIVERSITY
6179,45203H2A,Northwestern University Self-Liquidity 12.31.2023 dated 12/31/2023 (84 KB),https://emma.msrb.org/P11728480-P11328669-P11762578.pdf,NORTHWESTERN UNIVERSITY
6180,45203H2A,Northwestern University Self-Liquidity 9.30.2023 dated 09/30/2023 (105 KB),https://emma.msrb.org/P21737635-P21334557-P21768628.pdf,NORTHWESTERN UNIVERSITY
6181,45203H2A,Northwestern University Self-Liquidity 6.30.23 dated 06/30/2023 (78 KB),https://emma.msrb.org/P11688021-P11298563-P11729099.pdf,NORTHWESTERN UNIVERSITY
6182,45203H2A,Northwestern University Self Liquidity Report as of 3.31.2023 dated 03/31/2023 (85 KB),https://emma.msrb.org/P11659995-P11278519-P11706964.pdf,NORTHWESTERN UNIVERSITY
6183,45203H2A,NW University Continuing Disclosure Annual Report dtd 2/28/23 dated 02/28/2023 (769 KB),https://emma.msrb.org/P21670283-P21285484-P21714773.pdf,NORTHWESTERN UNIVERSITY
6184,45203H2A,Northwestern University Self Liquidity Report 12.31.22 dated 01/19/2023 (102 KB),https://emma.msrb.org/P11651357-P11271890-P11699412.pdf,NORTHWESTERN UNIVERSITY
6185,45203H2A,Northwestern University Self-Liquidity 9/30/22 dated 10/14/2022 (103 KB),https://emma.msrb.org/P21621783-P21249283-P21673995.pdf,NORTHWESTERN UNIVERSITY
6186,45203H2A,Northwestern University Self-Liquidity 6/30/22 dated 07/13/2022 (102 KB),https://emma.msrb.org/P11614187-P11244438-P11668377.pdf,NORTHWESTERN UNIVERSITY
6187,45203H2A,Northwestern University Self-Liquidity Report dated 03/31/2022 (108 KB),https://emma.msrb.org/P21568468-P21211623-P21632634.pdf,NORTHWESTERN UNIVERSITY
6188,45203H2A,Northwestern University_Self Liquidity Report 12-31-2021 dated 12/31/2021 (100 KB),https://emma.msrb.org/P21537211-P21188189-P21606247.pdf,NORTHWESTERN UNIVERSITY
6189,45203H2A,Audited Financial Statements Posted 01/23/2025 for the year ended 08/31/2024 (1.9 MB),https://emma.msrb.org/P11819848-P11394750-P11835274.pdf,NORTHWESTERN UNIVERSITY
6190,45203H2A,Interim Financial Disclosures Posted 01/23/2023 (958 KB),https://emma.msrb.org/P11651365-P11271898-P11699421.pdf,NORTHWESTERN UNIVERSITY
6191,45203H2A,Annual Financial Disclosures Posted 01/14/2022 for the year ended 08/31/2021 (7.1 MB),https://emma.msrb.org/P21532863-P21184967-P21602703.pdf,NORTHWESTERN UNIVERSITY
6192,45203H2A,Annual Audited Financial Statements for the year ended 08/31/2024 (1.9 MB),https://emma.msrb.org/P11819848-P11394750-P11835274.pdf,NORTHWESTERN UNIVERSITY
6193,45203H2A,Annual Audited Financial Report for the year ended 08/31/2023 (5.2 MB),https://emma.msrb.org/P21774267-P21362080-P21799718.pdf,NORTHWESTERN UNIVERSITY
6194,45203H2A,2022 Financial Report as of 12/16/2022 (958 KB),https://emma.msrb.org/P11651365-P11271898-P11699421.pdf,NORTHWESTERN UNIVERSITY
6195,45203H2A,Continuing Disclosure Annual Report for the year ended 08/31/2021 (276 KB),https://emma.msrb.org/P21549998-P21197899-P21617345.pdf,NORTHWESTERN UNIVERSITY
6196,45203H2A,Annual Audited Financial Report for the year ended 08/31/2021 (7.1 MB),https://emma.msrb.org/P21532863-P21184967-P21602703.pdf,NORTHWESTERN UNIVERSITY
6197,924166FP,Official Statement - FINAL PPM (695 KB),https://emma.msrb.org/ER730477-ER566481-ER967649.pdf,NORWICH UNIVERSITY
6198,924166FP,Event Filing as of 09/01/2024 (12 KB),https://emma.msrb.org/P11770441-P11359963-P11797117.pdf,NORWICH UNIVERSITY
6199,924166FP,Event Filing as of 09/01/2023 (22 KB),https://emma.msrb.org/P31444365-P31121885-P31533876.pdf,NORWICH UNIVERSITY
6200,924166FP,Event Filing as of 07/26/2022 (45 KB),https://emma.msrb.org/P21596955-P21231840-P21654742.pdf,NORWICH UNIVERSITY
6201,924166FP,Annual Financial Disclosures Posted 11/25/2024 for the year ended 05/31/2024 (129 KB),https://emma.msrb.org/P11810643-P11387979-P11827676.pdf,NORWICH UNIVERSITY
6202,924166FP,Audited Financial Statements Posted 11/25/2024 for the year ended 05/31/2024 (480 KB),https://emma.msrb.org/P11810634-P11387972-P11827669.pdf,NORWICH UNIVERSITY
6203,924166FP,FY2024 Annual Bondholders Update for the year ended 05/31/2024 (129 KB),https://emma.msrb.org/P11810643-P11387979-P11827676.pdf,NORWICH UNIVERSITY
6204,924166FP,FY2023 Annual Bondholders Update for the year ended 05/31/2023 (32 KB),https://emma.msrb.org/P11706805-P11312128-P11743966.pdf,NORWICH UNIVERSITY
6205,924166FP,FY2022 Annual Bondholders Update for the year ended 05/31/2022 (32 KB),https://emma.msrb.org/P21638897-P21261701-P21687740.pdf,NORWICH UNIVERSITY
6206,924166FP,Norwich University 2024 Financials for the year ended 05/31/2024 (480 KB),https://emma.msrb.org/P11810634-P11387972-P11827669.pdf,NORWICH UNIVERSITY
6207,924166FP,Norwich University 2023 Financials for the year ended 05/31/2023 (515 KB),https://emma.msrb.org/P11706804-P11312127-P11743965.pdf,NORWICH UNIVERSITY
6208,924166FP,Norwich University 2022 Financials for the year ended 05/31/2022 (541 KB),https://emma.msrb.org/P21638902-P21261705-P21687744.pdf,NORWICH UNIVERSITY
6209,23867PBS,Official Statement - Davie Final (5 MB),https://emma.msrb.org/ES1181508-ES923302-ES1324317.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6210,23867PBS,"Nova Southeastern University, FL Fitch Upgrade February 20, 2025 as of 02/20/2025 (581 KB)",https://emma.msrb.org/P21902209-P21454752-P21903035.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6211,23867PBS,"Nova Southeastern University, FL Fitch Upgrade February 27, 2023 as of 02/27/2023 (786 KB)",https://emma.msrb.org/P21672721-P21287207-P21716669.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6212,23867PBS,"Nova Southeastern University, FL Fitch Assignment March 1, 2022 as of 03/01/2022 (174 KB)",https://emma.msrb.org/P21554689-P21201251-P21621074.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6213,23867PBS,"Nova Southeastern University, FL Standard & Poor's Outlook March 1, 2022 as of 03/01/2022 (101 KB)",https://emma.msrb.org/P21554687-P21201249-P21621072.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6214,23867PBS,"Nova Southeastern University, FL Moody's Upgrade March 1, 2022 as of 03/01/2022 (117 KB)",https://emma.msrb.org/P21554686-P21201248-P21621071.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6215,23867PBS,Notice of Late Filing 10/14/2022 as of 10/14/2022 (11.7 MB),https://emma.msrb.org/P21621053-P21248725-P21673379.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6216,23867PBS,"Nova Southeastern University Taxable Bonds, Series 2022 3/16/2022 as of 10/14/2022 (11.7 MB)",https://emma.msrb.org/P21621053-P21248725-P21673379.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6217,23867PBS,Notice of Successor Trustee/Change of Name of Trustee as of 02/10/2022 (69 KB),https://emma.msrb.org/P11561379-P11205443-P11624611.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6218,23867PBS,Annual Financial Disclosures Posted 11/08/2024 for the year ended 06/30/2024 (274 KB),https://emma.msrb.org/P11801333-P11381366-P11820252.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6219,23867PBS,Audited Financial Statements Posted 11/08/2024 for the year ended 06/30/2024 (5.8 MB),https://emma.msrb.org/P11801329-P11381364-P11820250.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6220,23867PBS,Interim Financial Disclosures Posted 06/25/2020 (3.5 MB),https://emma.msrb.org/SS1390275-SS1081956-SS1489915.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6221,23867PBS,2024 Annual Report for the year ended 06/30/2024 (274 KB),https://emma.msrb.org/P11801333-P11381366-P11820252.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6222,23867PBS,2023 Operating Data for the year ended 06/30/2023 (192 KB),https://emma.msrb.org/P21747639-P21341973-P21776765.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6223,23867PBS,2022 Operating Data for the year ended 06/30/2022 (233 KB),https://emma.msrb.org/P21633318-P21257622-P21683116.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6224,23867PBS,2024 Audited Financial Statements for the year ended 06/30/2024 (5.8 MB),https://emma.msrb.org/P11801329-P11381364-P11820250.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6225,23867PBS,2023 Audited Financial Statements for the year ended 06/30/2023 (5.2 MB),https://emma.msrb.org/P21747619-P21341971-P21776745.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6226,23867PBS,2022 Audited Financial Statements for the year ended 06/30/2022 (12.3 MB),https://emma.msrb.org/P21633313-P21257618-P21683112.pdf,NOVA SOUTHEASTERN UNIVERSITY INC
6227,345651AV,Official Statement - Final Official Statement (5.9 MB),https://emma.msrb.org/ES1023570-ES800706-ES1202050.pdf,OAK TREE FOUNDATION INC
6228,345651AV,Audited Financial Statements Posted 03/25/2025 for the year ended 08/31/2024 (228 KB),https://emma.msrb.org/P11830522-P11402867-P11844484.pdf,OAK TREE FOUNDATION INC
6229,345651AV,Interim Financial Disclosures Posted 03/03/2025 (110 KB),https://emma.msrb.org/P21905301-P21457139-P21905667.pdf,OAK TREE FOUNDATION INC
6230,345651AV,Annual Audited Financials for the year ended 08/31/2024 (228 KB),https://emma.msrb.org/P11830522-P11402867-P11844484.pdf,OAK TREE FOUNDATION INC
6231,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2024 Document1 (454 KB),https://emma.msrb.org/P11830452-P11402808-P11844411.pdf,OAK TREE FOUNDATION INC
6232,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2024 Document2 (90 KB),https://emma.msrb.org/P11830452-P11402808-P11844412.pdf,OAK TREE FOUNDATION INC
6233,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2024 Document3 (100 KB),https://emma.msrb.org/P11830452-P11402808-P11844413.pdf,OAK TREE FOUNDATION INC
6234,345651AV,Annual Audited Financials for the year ended 08/31/2023 (353 KB),https://emma.msrb.org/P11723609-P11324819-P11758320.pdf,OAK TREE FOUNDATION INC
6235,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2023 Document1 (504 KB),https://emma.msrb.org/P11709179-P11313718-P11745692.pdf,OAK TREE FOUNDATION INC
6236,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2023 Document2 (20 KB),https://emma.msrb.org/P11709179-P11313718-P11745693.pdf,OAK TREE FOUNDATION INC
6237,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2023 Document3 (308 KB),https://emma.msrb.org/P11709179-P11313718-P11745694.pdf,OAK TREE FOUNDATION INC
6238,345651AV,Annual Audited Financials for the year ended 08/31/2022 (346 KB),https://emma.msrb.org/P21664350-P21280892-P21709491.pdf,OAK TREE FOUNDATION INC
6239,345651AV,PACIFIC UNIVERSITY for the year ended 06/30/2022 (443 KB),https://emma.msrb.org/P11648168-P11269505-P11696726.pdf,OAK TREE FOUNDATION INC
6240,345651AV,Notice of Failure to File Annual Report for the year ended 08/31/2024 (110 KB),https://emma.msrb.org/P21905301-P21457139-P21905667.pdf,OAK TREE FOUNDATION INC
6241,345651AV,Operating Budget for the FY 2024-2025 for the period from 07/01/2024 to 06/30/2025 (287 KB),https://emma.msrb.org/P21825209-P21399338-P21840874.pdf,OAK TREE FOUNDATION INC
6242,345651AV,Oak Tree Foundation Cash Flow and Pacific University Operating Budget for the period from 07/01/2023 to 06/30/2024 Document1 (15 KB),https://emma.msrb.org/P11677527-P11291184-P11721086.pdf,OAK TREE FOUNDATION INC
6243,345651AV,Oak Tree Foundation Cash Flow and Pacific University Operating Budget for the period from 07/01/2023 to 06/30/2024 Document2 (777 KB),https://emma.msrb.org/P11677527-P11291184-P11721087.pdf,OAK TREE FOUNDATION INC
6244,345651AV,"Oak Tree Foundation Budget/Cash Projection, for the period July 2022-June 2023. for the year ended 08/31/2023 (278 KB)",https://emma.msrb.org/P11616212-P11246001-P11670056.pdf,OAK TREE FOUNDATION INC
6245,673588HE,Official Statement - Official Statement (990 KB),https://emma.msrb.org/ER966409-ER755970-ER1157485.pdf,OAKLAND UNIVERSITY
6246,673588HE,Event Notice - Successor Trustee (OU_USBTC)(38699165.1) (108 KB),https://emma.msrb.org/P11562183-P11206020-P11625257.pdf,OAKLAND UNIVERSITY
6247,673588HE,Annual Financial Information and Operating Data (Rule 15c2-12) for the year ended 06/30/2024 Document1 (1 MB),https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6248,673588HE,Annual Financial Information and Operating Data (Rule 15c2-12) for the year ended 06/30/2024 Document2 (1.9 MB),https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6249,673588HE,Annual Financial Information and Operating Data (Rule 15c2-12) for the year ended 06/30/2023 Document1 (1.2 MB),https://emma.msrb.org/P21761054-P21351940-P21788100.pdf,OAKLAND UNIVERSITY
6250,673588HE,Annual Financial Information and Operating Data (Rule 15c2-12) for the year ended 06/30/2023 Document2 (3.1 MB),https://emma.msrb.org/P21761054-P21351940-P21788101.pdf,OAKLAND UNIVERSITY
6251,673588HE,Annual Financial Information and Operating Data for the year ended 06/30/2022 Document1 (3.3 MB),https://emma.msrb.org/P11632177-P11257418-P11682615.pdf,OAKLAND UNIVERSITY
6252,673588HE,Annual Financial Information and Operating Data for the year ended 06/30/2022 Document2 (337 KB),https://emma.msrb.org/P11632177-P11257418-P11682616.pdf,OAKLAND UNIVERSITY
6253,673588HE,Audited Financial Statements (Rule 15c2-12) for the year ended 06/30/2024 (1 MB),https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6254,673588HE,Audited Financial Statements (Rule 15c2-12) for the year ended 06/30/2024 (1.9 MB),https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6255,673588HE,Audited Financial Statements for the year ended 06/30/2023 (1.2 MB),https://emma.msrb.org/P21761054-P21351940-P21788100.pdf,OAKLAND UNIVERSITY
6256,673588HE,Audited Financial Statements for the year ended 06/30/2023 (3.1 MB),https://emma.msrb.org/P21761054-P21351940-P21788101.pdf,OAKLAND UNIVERSITY
6257,673588HE,Audited Financial Statements for the year ended 06/30/2022 (3.3 MB),https://emma.msrb.org/P11632177-P11257418-P11682615.pdf,OAKLAND UNIVERSITY
6258,673588HE,Audited Financial Statements for the year ended 06/30/2022 (337 KB),https://emma.msrb.org/P11632177-P11257418-P11682616.pdf,OAKLAND UNIVERSITY
6259,673588HE,Financial Operating Filing Document1 posted 12/20/2024,https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6260,673588HE,Financial Operating Filing Document2 posted 12/20/2024,https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6261,673588HE,Document1  for the year ended 06/30/2024 (1 MB),https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6262,673588HE,Document2  for the year ended 06/30/2024 (1.9 MB),https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6263,673588HE,Document1  for the year ended 06/30/2024 (1 MB),https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6264,673588HE,Document2  for the year ended 06/30/2024 (1.9 MB),https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6265,673588HE,Document1 posted 12/20/2024,https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6266,673588HE,Document2 posted 12/20/2024,https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6267,673588HE,Document1 posted 12/20/2024Document2 posted 12/20/2024,https://emma.msrb.org/P21875509-P21434784-P21880107.pdf,OAKLAND UNIVERSITY
6268,673588HE,Document2 posted 12/20/2024,https://emma.msrb.org/P21875509-P21434784-P21880108.pdf,OAKLAND UNIVERSITY
6269,67756DM6,Official Statement - OC - STATE OF OHIO (2.9 MB),https://emma.msrb.org/P11662736-P11280605-P11709322.pdf,OBERLIN COLLEGE
6270,67756DM6,Incurrence of a Financial Obligation as of 04/22/2024 (106 KB),https://emma.msrb.org/P11749130-P11344700-P11780490.pdf,OBERLIN COLLEGE
6271,67756DM6,Annual Financial Disclosures Posted 03/06/2025 for the year ended 06/30/2024 (4.4 MB),https://emma.msrb.org/P21908734-P21459444-P21908114.pdf,OBERLIN COLLEGE
