,CUSIP,document_name,pdf_url,CREDIT
5866,017292XN,Forbearance Agreement dated 09/14/2023 (32 MB),https://emma.msrb.org/P11697714-P11305452-P11736567.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5867,017292XN,Notice of Low DCOH and Unrestricted Cash dated 08/16/2023 (371 KB),https://emma.msrb.org/P21721748-P21323397-P21756562.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5868,017292XN,Interim Financial Disclosures Posted 05/14/2024 (404 KB),https://emma.msrb.org/P11753373-P11347688-P11783700.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5869,017292XN,Annual Financial Disclosures Posted 12/14/2023 for the year ended 06/30/2023 (557 KB),https://emma.msrb.org/P11711919-P11315786-P11748055.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5870,017292XN,Audited Financial Statements Posted 12/14/2023 for the year ended 06/30/2023 (557 KB),https://emma.msrb.org/P11711919-P11315786-P11748055.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5871,017292XN,April 2024 Balance Sheet and Income Statement for the month beginning 04/01/2024 (404 KB),https://emma.msrb.org/P11753373-P11347688-P11783700.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5872,017292XN,Third Quarter Financial Statements for the quarter ended 03/31/2024 (699 KB),https://emma.msrb.org/P21796506-P21378939-P21818512.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5873,017292XN,March 2024 Financial Statements for the month beginning 03/01/2024 (551 KB),https://emma.msrb.org/P21796505-P21378938-P21818511.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5874,017292XN,February 2024 Monthly Report for the month beginning 02/01/2024 (61 KB),https://emma.msrb.org/P21790769-P21374708-P21813827.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5875,017292XN,January 2024 Income Statement and Balance Sheet for the month beginning 01/01/2024 (120 KB),https://emma.msrb.org/P21775891-P21363341-P21801102.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5876,017292XN,Quarterly Financial Statements for the quarter ended 12/31/2023 Document1 (19 KB),https://emma.msrb.org/P21768120-P21357332-P21794207.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5877,017292XN,Quarterly Financial Statements for the quarter ended 12/31/2023 Document2 (79 KB),https://emma.msrb.org/P21768120-P21357332-P21794208.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5878,017292XN,Monthly Financial Statements for the month beginning 12/01/2023 Document1 (19 KB),https://emma.msrb.org/P21768116-P21357329-P21794202.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5879,017292XN,Monthly Financial Statements for the month beginning 12/01/2023 Document2 (441 KB),https://emma.msrb.org/P21768116-P21357329-P21794203.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5880,017292XN,Monthly Financial Statements for the month beginning 12/01/2023 Document3 (79 KB),https://emma.msrb.org/P21768116-P21357329-P21794204.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5881,017292XN,Balance Sheet and Income Statement for the quarter ended 09/30/2023 Document1 (266 KB),https://emma.msrb.org/P21737533-P21334497-P21768567.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5882,017292XN,Balance Sheet and Income Statement for the quarter ended 09/30/2023 Document2 (193 KB),https://emma.msrb.org/P21737533-P21334497-P21768568.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5883,017292XN,Unrestricted Cash and Investments to Long Term Indebtedness as of 12/31/2023 (51 KB),https://emma.msrb.org/P21770627-P21359310-P21796402.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5884,017292XN,Debt Forbearance - Covenants as of 06/30/2023 (101 KB),https://emma.msrb.org/P11711917-P11315784-P11748053.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5885,017292XN,Financial Operating Filing for the year ended 06/30/2023 (557 KB),https://emma.msrb.org/P11711919-P11315786-P11748055.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5886,017292XN,Annual Report for the year ended 06/30/2023 (545 KB),https://emma.msrb.org/P21754059-P21346676-P21781992.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5887,017292XN,Pittsburgh Technical College Balance Sheet 12312022 for the year ended 12/31/2022 (232 KB),https://emma.msrb.org/P21659185-P21276923-P21704783.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5888,017292XN,Pittsburgh Tech College 2021 Annual Financial Operating Data for the year ended 06/30/2022 (350 KB),https://emma.msrb.org/P21639599-P21262203-P21688286.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5889,017292XN,Pittsburgh Technical College Annual Financial Information for the year ended 06/30/2022 (542 KB),https://emma.msrb.org/P21635579-P21259278-P21684984.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5890,017292XN,Financial Operating Filing for the year ended 06/30/2021 (543 KB),https://emma.msrb.org/P11620797-P11249339-P11673749.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5891,017292XN,Financial Operating Filing for the year ended 06/30/2021 (14.6 MB),https://emma.msrb.org/P21533604-P21185449-P21603224.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5892,017292XN,Financial Operating Filing for the year ended 06/30/2023 (557 KB),https://emma.msrb.org/P11711919-P11315786-P11748055.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5893,017292XN,Pittsburgh Tech College 2021 Audited Annual Financial Data for the year ended 06/30/2022 (350 KB),https://emma.msrb.org/P21639599-P21262203-P21688286.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5894,017292XN,Failure to File Annual Audited Financial Statements for the year ended 06/30/2023 (130 KB),https://emma.msrb.org/P11707466-P11312595-P11744488.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5895,017292XN,Financial Operating Filing for the year ended 06/30/2021 (131 KB),https://emma.msrb.org/P11619937-P11248753-P11673096.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5896,017292XN,Pittsburgh Technical College Budget Forcast Update 11302022 for the year ended 12/31/2022 (167 KB),https://emma.msrb.org/P21659192-P21276930-P21704792.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5897,017292XN,View Annual Financial Disclosure - Document1 posted 12/14/2023Document2 posted 11/30/2023,https://emma.msrb.org/P11711919-P11315786-P11748055.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5898,017292XN,View Annual Financial Disclosure - Document2 posted 11/30/2023,https://emma.msrb.org/P21754059-P21346676-P21781992.pdf,PITTSBURGH TECHNICAL INSTITUTE INC
5899,57585BAK,Official Statement - FINAL OS - MASSACHUSETTS DEVELOPMENT FINANCE AGENCY (HARVARD UNIVERSITY ISS (2.8 MB),https://emma.msrb.org/P21798171-P21380151-P21819840.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5900,57585BAK,Voluntary Notice of Potential Issuance of Bonds dated 02/20/2025 (59 KB),https://emma.msrb.org/P21898417-P21451804-P21899665.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5901,57585BAK,Credit Agreement dated 09/09/2024 (2.5 MB),https://emma.msrb.org/P21844885-P21413434-P21856203.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5902,57585BAK,Annual Financial Disclosures Posted 02/05/2025 for the year ended 06/30/2024 (557 KB),https://emma.msrb.org/P21889042-P21444694-P21891364.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5903,57585BAK,Audited Financial Statements Posted 12/12/2024 for the year ended 06/30/2024 (10.6 MB),https://emma.msrb.org/P11811774-P11388809-P11828578.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5904,57585BAK,Harvard University Student Applications and Enrollment for the year ended 06/30/2024 (557 KB),https://emma.msrb.org/P21889042-P21444694-P21891364.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5905,57585BAK,Harvard University Audited Financial Information for the year ended 06/30/2024 (10.6 MB),https://emma.msrb.org/P11811774-P11388809-P11828578.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5906,57585BAK,Harvard University Financial Report for the year ended 06/30/2024 (10.6 MB),https://emma.msrb.org/P11794770-P11376640-P11815002.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5907,57585BAK,View Audited Financial Statement - Document1 posted 12/12/2024,https://emma.msrb.org/P11811774-P11388809-P11828578.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5908,57585BAK,View Audited Financial Statement - Document2 posted 10/18/2024,https://emma.msrb.org/P11794770-P11376640-P11815002.pdf,PRESIDENT & FELLOWS OF HARVARD COLLEGE
5909,57584XYC,Official Statement - Final OS (2.4 MB),https://emma.msrb.org/EP960672-EP740807-EP1142394.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5910,57584XYC,Voluntary Notice of Potential Issuance of Bonds dated 02/20/2025 (59 KB),https://emma.msrb.org/P21898417-P21451804-P21899665.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5911,57584XYC,Credit Agreement dated 09/09/2024 (2.5 MB),https://emma.msrb.org/P21844885-P21413434-P21856203.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5912,57584XYC,President and Fellows of Harvard College Taxable Bonds Series 2024A Offering Memorandum dated 03/05/2024 (2.7 MB),https://emma.msrb.org/P11735997-P11334495-P11769032.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5913,57584XYC,"President and Fellows of Harvard College Taxable Bonds, Series 2022A Offering Memorandum dated 04/11/2022 (1.8 MB)",https://emma.msrb.org/P11735987-P11334485-P11769022.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5914,57584XYC,Notice of Potential Issuance of Bonds dated 02/26/2024 (85 KB),https://emma.msrb.org/P21781274-P21367450-P21805752.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5915,57584XYC,Harvard 2022 Deal Announcement dated 04/04/2022 (155 KB),https://emma.msrb.org/P21565263-P21209227-P21630015.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5916,57584XYC,Final Notice of Acceptance for Invitation to Tender for President and Fellows of Harvard University Series 2016A dated 04/10/2024 (155 KB),https://emma.msrb.org/P21796881-P21379195-P21818796.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5917,57584XYC,"PRELIMINARY INVITATION TO TENDER BONDS NOTICE OF ACCEPTANCE MASS DEV FIN AGENCY Revenue Bonds, Harvard University Issue, Series 2016A dated 04/08/2024 (157 KB)",https://emma.msrb.org/P21796057-P21378484-P21818024.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5918,57584XYC,Harvard University Series 2024B Preliminary Official Statement (3.8 MB),https://emma.msrb.org/P11738008-P11336075-P11770827.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5919,57584XYC,Invitation to Tender dated 03/22/2024 (872 KB),https://emma.msrb.org/P11736763-P11335107-P11769728.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5920,57584XYC,Credit Agreement as of 12/06/2022 (5.3 MB),https://emma.msrb.org/P11638252-P11261790-P11687631.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5921,57584XYC,Annual Financial Disclosures Posted 02/05/2025 for the year ended 06/30/2024 (557 KB),https://emma.msrb.org/P21889042-P21444694-P21891364.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5922,57584XYC,Audited Financial Statements Posted 12/12/2024 for the year ended 06/30/2024 (10.6 MB),https://emma.msrb.org/P11811774-P11388809-P11828578.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5923,57584XYC,Interim Financial Disclosures Posted 01/16/2019 (71 KB),https://emma.msrb.org/ES1231527-ES961817-ES1362712.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5924,57584XYC,Harvard University Student Applications and Enrollment for the year ended 06/30/2024 (557 KB),https://emma.msrb.org/P21889042-P21444694-P21891364.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5925,57584XYC,Harvard University Student Applications and Enrollment for the year ended 06/30/2023 (239 KB),https://emma.msrb.org/P21771561-P21360003-P21797173.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5926,57584XYC,Harvard University Student Applications and Enrollment for the year ended 06/30/2022 (206 KB),https://emma.msrb.org/P21643423-P21264903-P21691327.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5927,57584XYC,Harvard University Audited Financial Information for the year ended 06/30/2024 (10.6 MB),https://emma.msrb.org/P11811774-P11388809-P11828578.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5928,57584XYC,Harvard University Financial Report for the year ended 06/30/2024 (10.6 MB),https://emma.msrb.org/P11794770-P11376640-P11815002.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5929,57584XYC,Harvard University Financial Report for the year ended 06/30/2023 (4.3 MB),https://emma.msrb.org/P21739626-P21336015-P21770228.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5930,57584XYC,Harvard University Financial Report Fiscal Year 2022 for the year ended 06/30/2022 (4.3 MB),https://emma.msrb.org/P21622349-P21249630-P21674355.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5931,57584XYC,View Audited Financial Statement - Document1 posted 12/12/2024,https://emma.msrb.org/P11811774-P11388809-P11828578.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5932,57584XYC,View Audited Financial Statement - Document2 posted 10/18/2024,https://emma.msrb.org/P11794770-P11376640-P11815002.pdf,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
5933,646067GX,Official Statement - FOS- NJEFA (3 MB),https://emma.msrb.org/P21784479-P21369988-P21808650.pdf,PRINCETON UNIVERSITY
5934,646067GX,NOTICE OF INCURRENCE OF FINANCIAL OBLIGATION dated 06/24/2024 Document1 (666 KB),https://emma.msrb.org/P11759840-P11352282-P11788678.pdf,PRINCETON UNIVERSITY
5935,646067GX,NOTICE OF INCURRENCE OF FINANCIAL OBLIGATION dated 06/24/2024 Document2 (65 KB),https://emma.msrb.org/P11759840-P11352282-P11788679.pdf,PRINCETON UNIVERSITY
5936,646067GX,Princeton LOCs EMMA Disclosure dated 06/05/2024 (93 KB),https://emma.msrb.org/P21819295-P21395127-P21836219.pdf,PRINCETON UNIVERSITY
5937,646067GX,NOTICE OF INCURRENCE OF FINANCIAL OBLIGATION dated 03/19/2024 (822 KB),https://emma.msrb.org/P11733361-P11332426-P11766714.pdf,PRINCETON UNIVERSITY
5938,646067GX,Annual Financial Disclosures Posted 12/24/2024 for the year ended 06/30/2024 (276 KB),https://emma.msrb.org/P21877940-P21436703-P21882369.pdf,PRINCETON UNIVERSITY
5939,646067GX,Audited Financial Statements Posted 11/27/2024 for the year ended 06/30/2024 (589 KB),https://emma.msrb.org/P21863059-P21425844-P21869847.pdf,PRINCETON UNIVERSITY
5940,646067GX,University Disclosure (Appendix A) for the year ended 06/30/2024 (276 KB),https://emma.msrb.org/P21877940-P21436703-P21882369.pdf,PRINCETON UNIVERSITY
5941,646067GX,Princeton University Consolidated Financial Statements for the year ended 06/30/2024 (589 KB),https://emma.msrb.org/P21863059-P21425844-P21869847.pdf,PRINCETON UNIVERSITY
5942,646067GX,Event Disclosure - Event Filing Document1 posted 06/24/2024,https://emma.msrb.org/P11759840-P11352282-P11788678.pdf,PRINCETON UNIVERSITY
5943,646067GX,Event Disclosure - Event Filing Document2 posted 06/24/2024,https://emma.msrb.org/P11759840-P11352282-P11788679.pdf,PRINCETON UNIVERSITY
5944,762197M2,Official Statement (2.7 MB),https://emma.msrb.org/P21695303-P21304466-P21735707.pdf,PROVIDENCE COLLEGE
5945,762197M2,New Banking Agreement dated 06/13/2023 (81 KB),https://emma.msrb.org/P11672000-P11287027-P11716435.pdf,PROVIDENCE COLLEGE
5946,762197M2,Audited Financial Statements Posted 10/18/2024 for the year ended 06/30/2024 (384 KB),https://emma.msrb.org/P11794635-P11376543-P11814898.pdf,PROVIDENCE COLLEGE
5947,762197M2,Annual Financial Disclosures Posted 10/18/2024 for the year ended 06/30/2024 (155 KB),https://emma.msrb.org/P11794535-P11376476-P11814830.pdf,PROVIDENCE COLLEGE
5948,762197M2,Interim Financial Disclosures Posted 04/26/2023 (2.9 MB),https://emma.msrb.org/P11661841-P11279921-P11708590.pdf,PROVIDENCE COLLEGE
5949,762197M2,2024 Audited Financial Statements for the year ended 06/30/2024 (384 KB),https://emma.msrb.org/P11794635-P11376543-P11814898.pdf,PROVIDENCE COLLEGE
5950,762197M2,Providence College Annual Report for the year ended 06/30/2024 (225 KB),https://emma.msrb.org/P21854809-P21420107-P21863596.pdf,PROVIDENCE COLLEGE
5951,762197M2,2023 Audited Financial Statements for the year ended 06/30/2023 (207 KB),https://emma.msrb.org/P21740262-P21336494-P21770747.pdf,PROVIDENCE COLLEGE
5952,762197M2,2024 Annual Report for the year ended 06/30/2024 (155 KB),https://emma.msrb.org/P11794535-P11376476-P11814830.pdf,PROVIDENCE COLLEGE
5953,762197M2,2023 Financial and Operating Information - Providence College for the year ended 06/30/2023 (117 KB),https://emma.msrb.org/P21738728-P21335069-P21769489.pdf,PROVIDENCE COLLEGE
5954,762197M2,Incorporate OS by Reference as of 04/26/2023 (2.9 MB),https://emma.msrb.org/P11661841-P11279921-P11708590.pdf,PROVIDENCE COLLEGE
5955,762197M2,View Audited Financial Statement - Document1 posted 10/18/2024,https://emma.msrb.org/P11794635-P11376543-P11814898.pdf,PROVIDENCE COLLEGE
5956,762197M2,View Audited Financial Statement - Document2 posted 10/09/2024,https://emma.msrb.org/P21854809-P21420107-P21863596.pdf,PROVIDENCE COLLEGE
5957,746189WB,Official Statement - Final Official Statement (1.8 MB),https://emma.msrb.org/ER847013-ER661522-ER1063289.pdf,PURDUE UNIVERSITY
5958,746189WB,Notice of Defeasance dated 02/04/2025 (20 KB),https://emma.msrb.org/P21888093-P21443999-P21890585.pdf,PURDUE UNIVERSITY
5959,746189WB,Financial Obligation - Incurrence or Agreement - Bank Loan (Series 2022B-2) as of 11/08/2022 (3.7 MB),https://emma.msrb.org/P11630918-P11256519-P11681613.pdf,PURDUE UNIVERSITY
5960,746189WB,Financial Obligation - Incurrence or Agreement - Bank Loan (Series 2022B-1) as of 11/08/2022 (334 KB),https://emma.msrb.org/P11630908-P11256511-P11681605.pdf,PURDUE UNIVERSITY
5961,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 Document1 (104 KB)",https://emma.msrb.org/P21876466-P21435505-P21880961.pdf,PURDUE UNIVERSITY
5962,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 Document2 (430 KB)",https://emma.msrb.org/P21876466-P21435505-P21880962.pdf,PURDUE UNIVERSITY
5963,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 Document3 (204 KB)",https://emma.msrb.org/P21876466-P21435505-P21880963.pdf,PURDUE UNIVERSITY
5964,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 Document4 (100 KB)",https://emma.msrb.org/P21876466-P21435505-P21880964.pdf,PURDUE UNIVERSITY
5965,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 Document5 (4.6 MB)",https://emma.msrb.org/P21876466-P21435505-P21880965.pdf,PURDUE UNIVERSITY
5966,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 Document1 (104 KB)",https://emma.msrb.org/P21758183-P21349691-P21785444.pdf,PURDUE UNIVERSITY
5967,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 Document2 (316 KB)",https://emma.msrb.org/P21758183-P21349691-P21785446.pdf,PURDUE UNIVERSITY
5968,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 Document3 (172 KB)",https://emma.msrb.org/P21758183-P21349691-P21785447.pdf,PURDUE UNIVERSITY
5969,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 Document4 (258 KB)",https://emma.msrb.org/P21758183-P21349691-P21785445.pdf,PURDUE UNIVERSITY
5970,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 Document5 (4.9 MB)",https://emma.msrb.org/P21758183-P21349691-P21785448.pdf,PURDUE UNIVERSITY
5971,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 Document1 (475 KB)",https://emma.msrb.org/P11645765-P11267610-P11694448.pdf,PURDUE UNIVERSITY
5972,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 Document2 (660 KB)",https://emma.msrb.org/P11645765-P11267610-P11694449.pdf,PURDUE UNIVERSITY
5973,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 Document3 (191 KB)",https://emma.msrb.org/P11645765-P11267610-P11694450.pdf,PURDUE UNIVERSITY
5974,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 Document4 (5 MB)",https://emma.msrb.org/P11645765-P11267610-P11694451.pdf,PURDUE UNIVERSITY
5975,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 Document5 (259 KB)",https://emma.msrb.org/P11645765-P11267610-P11694452.pdf,PURDUE UNIVERSITY
5976,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 (104 KB)",https://emma.msrb.org/P21876466-P21435505-P21880961.pdf,PURDUE UNIVERSITY
5977,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 (430 KB)",https://emma.msrb.org/P21876466-P21435505-P21880962.pdf,PURDUE UNIVERSITY
5978,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 (204 KB)",https://emma.msrb.org/P21876466-P21435505-P21880963.pdf,PURDUE UNIVERSITY
5979,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 (100 KB)",https://emma.msrb.org/P21876466-P21435505-P21880964.pdf,PURDUE UNIVERSITY
5980,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2024 (4.6 MB)",https://emma.msrb.org/P21876466-P21435505-P21880965.pdf,PURDUE UNIVERSITY
5981,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 (104 KB)",https://emma.msrb.org/P21758183-P21349691-P21785444.pdf,PURDUE UNIVERSITY
5982,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 (316 KB)",https://emma.msrb.org/P21758183-P21349691-P21785446.pdf,PURDUE UNIVERSITY
5983,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 (172 KB)",https://emma.msrb.org/P21758183-P21349691-P21785447.pdf,PURDUE UNIVERSITY
5984,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 (258 KB)",https://emma.msrb.org/P21758183-P21349691-P21785445.pdf,PURDUE UNIVERSITY
5985,746189WB,"Debt Svc, App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2023 (4.9 MB)",https://emma.msrb.org/P21758183-P21349691-P21785448.pdf,PURDUE UNIVERSITY
5986,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 (475 KB)",https://emma.msrb.org/P11645765-P11267610-P11694448.pdf,PURDUE UNIVERSITY
5987,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 (660 KB)",https://emma.msrb.org/P11645765-P11267610-P11694449.pdf,PURDUE UNIVERSITY
5988,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 (191 KB)",https://emma.msrb.org/P11645765-P11267610-P11694450.pdf,PURDUE UNIVERSITY
5989,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 (5 MB)",https://emma.msrb.org/P11645765-P11267610-P11694451.pdf,PURDUE UNIVERSITY
5990,746189WB,"Debt Svc. App A, Cert of Audited Financial, Facilities & System for the year ended 06/30/2022 (259 KB)",https://emma.msrb.org/P11645765-P11267610-P11694452.pdf,PURDUE UNIVERSITY
5991,746189WB,Financial Disclosure - Financial Operating Filing Document1 posted 12/20/2024,https://emma.msrb.org/P21876466-P21435505-P21880961.pdf,PURDUE UNIVERSITY
5992,746189WB,Financial Disclosure - Financial Operating Filing Document2 posted 12/20/2024,https://emma.msrb.org/P21876466-P21435505-P21880962.pdf,PURDUE UNIVERSITY
5993,746189WB,Financial Disclosure - Financial Operating Filing Document3 posted 12/20/2024,https://emma.msrb.org/P21876466-P21435505-P21880963.pdf,PURDUE UNIVERSITY
5994,746189WB,Financial Disclosure - Financial Operating Filing Document4 posted 12/20/2024,https://emma.msrb.org/P21876466-P21435505-P21880964.pdf,PURDUE UNIVERSITY
5995,746189WB,Financial Disclosure - Financial Operating Filing Document5 posted 12/20/2024,https://emma.msrb.org/P21876466-P21435505-P21880965.pdf,PURDUE UNIVERSITY
5996,746189WB,Annual Financial Disclosures Posted 12/20/2024 - Document1  for the year ended 06/30/2024 (104 KB),https://emma.msrb.org/P21876466-P21435505-P21880961.pdf,PURDUE UNIVERSITY
5997,746189WB,Annual Financial Disclosures Posted 12/20/2024 - Document2  for the year ended 06/30/2024 (430 KB),https://emma.msrb.org/P21876466-P21435505-P21880962.pdf,PURDUE UNIVERSITY
5998,746189WB,Annual Financial Disclosures Posted 12/20/2024 - Document3  for the year ended 06/30/2024 (204 KB),https://emma.msrb.org/P21876466-P21435505-P21880963.pdf,PURDUE UNIVERSITY
5999,746189WB,Annual Financial Disclosures Posted 12/20/2024 - Document4  for the year ended 06/30/2024 (100 KB),https://emma.msrb.org/P21876466-P21435505-P21880964.pdf,PURDUE UNIVERSITY
6000,746189WB,Annual Financial Disclosures Posted 12/20/2024 - Document5  for the year ended 06/30/2024 (4.6 MB),https://emma.msrb.org/P21876466-P21435505-P21880965.pdf,PURDUE UNIVERSITY
6001,746189WB,Audited Financial Statements Posted 12/20/2024 - Document1  for the year ended 06/30/2024 (104 KB),https://emma.msrb.org/P21876466-P21435505-P21880961.pdf,PURDUE UNIVERSITY
6002,746189WB,Audited Financial Statements Posted 12/20/2024 - Document2  for the year ended 06/30/2024 (430 KB),https://emma.msrb.org/P21876466-P21435505-P21880962.pdf,PURDUE UNIVERSITY
6003,746189WB,Audited Financial Statements Posted 12/20/2024 - Document3  for the year ended 06/30/2024 (204 KB),https://emma.msrb.org/P21876466-P21435505-P21880963.pdf,PURDUE UNIVERSITY
6004,746189WB,Audited Financial Statements Posted 12/20/2024 - Document4  for the year ended 06/30/2024 (100 KB),https://emma.msrb.org/P21876466-P21435505-P21880964.pdf,PURDUE UNIVERSITY
6005,746189WB,Audited Financial Statements Posted 12/20/2024 - Document5  for the year ended 06/30/2024 (4.6 MB),https://emma.msrb.org/P21876466-P21435505-P21880965.pdf,PURDUE UNIVERSITY
6006,746189WB,Interim Financial Disclosures Posted 12/21/2021 - Document1 (258 KB),https://emma.msrb.org/P21528026-P21181500-P21598892.pdf,PURDUE UNIVERSITY
6007,746189WB,Interim Financial Disclosures Posted 12/21/2021 - Document2 (15 KB),https://emma.msrb.org/P21528026-P21181500-P21598893.pdf,PURDUE UNIVERSITY
6008,746189WB,Interim Financial Disclosures Posted 12/21/2021 - Document3 (394 KB),https://emma.msrb.org/P21528026-P21181500-P21598894.pdf,PURDUE UNIVERSITY
